"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1843967203919659008","Wed Oct 09 11:04:42 +0000 2024","0","@pipipinkfourth parah sih kak aku malem sama sekali gak bisa nulis pasti jam 8 dah tepar aku ngetik malah jam 5 pagi ampe 6 sebelum mandi dan berangkat kerja ","1843970841924813080","","pipipinkfourth","in","gemfot au :","0","1","0","https://x.com/gemfourthie/status/1843970841924813080","1632328860460285952","gemfourthie"
"1843968768185340167","Wed Oct 09 10:56:28 +0000 2024","0","Livin in kost together nyiapin makanan buat gw abistu gw berangkat kerja dia beres2 kost an dan ngelakuin aktifitasnya beres kerja ketemuan di coffee shop ngopi bareng pulang bareng masak dan makan dikost bareng ngobrol rebahan di kasur sampe tidur.","1843968768185340167","","","in","","1","2","0","https://x.com/bubumonstr2/status/1843968768185340167","1760345279126237184","bubumonstr2"
"1843968608713711848","Wed Oct 09 10:55:50 +0000 2024","0","ya minusnya kalau jam balik dan berangkat kerja kayak pepes dikit","1843968608713711848","","","in","","0","0","0","https://x.com/mcflurryssss/status/1843968608713711848","1169964790246019074","mcflurryssss"
"1843967177302663410","Wed Oct 09 10:50:08 +0000 2024","0","H-7 ketemu pacar2 tp tetep kerja kek kuda dulu sebelum berangkat ‍️‍️‍️","1843967177302663410","","","in","","0","0","0","https://x.com/arskyme/status/1843967177302663410","1136452052886757376","arskyme"
"1843966408457335197","Wed Oct 09 10:47:05 +0000 2024","0","Di rumah mata seger bgt ntar giliran berangkat kerja nguantuk ga ketolong fagh","1843966408457335197","","","in","mars","0","0","0","https://x.com/apasipasipasi/status/1843966408457335197","3282944970","apasipasipasi"
"1843966179708391593","Wed Oct 09 10:46:11 +0000 2024","0","berangkat kerja disuguhi tabebuya yg lagi mekar pulang kerja disuguhi awan cantik dan matahari tenggelam","1843966179708391593","","","in","","0","0","0","https://x.com/palugadda/status/1843966179708391593","1224288092544065537","palugadda"
"1843909639978828057","Wed Oct 09 10:39:54 +0000 2024","0","@wesley170694 Ga kebayang bakal jadi irit waktu banget sih selama ini berangkat kerja cape dijalan karna muacet dan desek2an","1843964600485867527","","wesley170694","in","","0","0","0","https://x.com/belanirabe1223/status/1843964600485867527","1831282248387280896","belanirabe1223"
"1843935887031484871","Wed Oct 09 10:39:25 +0000 2024","39","@zakiberkata 2006 pengalaman pertama kerja di kapal di terjang badai KATRINA. Kami berangkat dari Mobile Alabama. KATRINA bergerak menuju utara NEW ORLENS. Kami terombang-ambing 3 hari ditengah laut.","1843964479622750401","","zakiberkata","in","Riviera Beach, FL","0","0","0","https://x.com/bakoelrotimanis/status/1843964479622750401","1284300210085093376","bakoelrotimanis"
"1843962689460322652","Wed Oct 09 10:32:18 +0000 2024","0","udah 2 hari ini gue berangkat kerja telat mulu","1843962689460322652","","","in","state of mind","0","0","0","https://x.com/daytherose/status/1843962689460322652","1329652270540099584","daytherose"
"1843961791845638191","Wed Oct 09 10:28:44 +0000 2024","0","3 hari berasa hidupnya kok serba cepet. Pagi berangkat kerja-sore balik kerja-sampai rumah rebahan-beberes-malam ngelesin-lanjut review harian-ngantuk-tidur-bangun-siap kerja. Begitu terus :)) Pertanyaannya yang kamu cari apa ??","1843961791845638191","","","in","","0","0","0","https://x.com/sopkambing27/status/1843961791845638191","1018957573","sopkambing27"
"1843818830487007538","Wed Oct 09 10:12:28 +0000 2024","0","@uuuwaheee BJIR WKWKWKWKWK ADA ADA AJA COBAAN MAU BERANGKAT KERJA WKWKW","1843957695780704559","","uuuwaheee","in","","0","1","0","https://x.com/dkyeomg/status/1843957695780704559","990008029562028032","dkyeomg"
"1843957560040395185","Wed Oct 09 10:11:56 +0000 2024","2","seharian kerja di rumah gue tutup pintu. gak nyaman banget sama tetangga. mereka cowok2 suka ngumpul dan salah satunya minta nmr gue kemarin2. sampe nungguin buat ketemu depan gang pas tau gue berangkat kerja. gue smpe ngadu ke nyokap saking takutnya","1843957560040395185","","","in","🔞","0","6","0","https://x.com/bichikoof/status/1843957560040395185","1510984989353312258","bichikoof"
"1843603164408549813","Wed Oct 09 10:01:52 +0000 2024","0","@godstarinc jadi keinget tadi mau berangkat kerja ban depan motor tiba tiba meledak karna ban luarnya udah robex. apes...!","1843955026970230985","","godstarinc","in","Indonesia.","0","0","0","https://x.com/mase_RIN/status/1843955026970230985","591698210","mase_RIN"
"1843955002068599075","Wed Oct 09 10:01:46 +0000 2024","0","playlist berangkat-pulang kerja bangun-mau tidur https://t.co/ArE39YjxJi","1843955002068599075","https://pbs.twimg.com/media/GZcLS-maMAA8xNP.jpg","","in","Bandung, Indonesia","0","0","0","https://x.com/indirameutias/status/1843955002068599075","1956892488","indirameutias"
"1843951912162603276","Wed Oct 09 09:51:43 +0000 2024","0","Berangkat kerja: Bismillah ya Allah Engkau berikan kelancaran &amp; kemudahan semuanya Pulang kerja: Ini apa lagi ya Allah ","1843952476065796529","","anandaherwin","in","Ponorogo, Indonesia","0","0","0","https://x.com/anandaherwin/status/1843952476065796529","2336276388","anandaherwin"
"1843949346167161055","Wed Oct 09 09:39:17 +0000 2024","0","Sederhana tp mematikan udah handle 2 kerjaan full time dan masi bilang 'bu aku mau open travel an lg boleh? Berangkat pas udh balik kerja' WKWKWKWKWK","1843949346167161055","","","in","","0","0","0","https://x.com/nvm_bravest/status/1843949346167161055","1442517708977803269","nvm_bravest"
"1843948848441610584","Wed Oct 09 09:37:19 +0000 2024","0","cape sama semuanya kyk serba salah mau berangkat kerja tapi ngerasa ga baik baik aja tapi kalo ga berangkat malah makin banyak pertanyaan dikepala yang makin menyeruak muak banget sama pikiran sendiri please","1843948848441610584","","","in","","0","0","0","https://x.com/rfn_floverly/status/1843948848441610584","1725682537597718528","rfn_floverly"
"1843948017839407201","Wed Oct 09 09:34:01 +0000 2024","2","Heh kanau? Bisa bisanya lu ntar berangkat kerja jangan gandengan lu sama anak gadis gua ntar keciduk fans lagi mampus lumakanya klo main yg jauh ini maen sekitar nakameguro Shibuya ya ketahuan","1843948017839407201","","","in","","0","1","0","https://x.com/ltfh_25/status/1843948017839407201","1208631531595431942","ltfh_25"
"1843947701618278527","Wed Oct 09 09:32:45 +0000 2024","0","Akhir2 ini tiap berangkat kerja suka lewatin tapi suka lupa mau foto","1843947701618278527","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/MirantyputriD/status/1843947701618278527","526083988","MirantyputriD"
"1843940842777788764","Wed Oct 09 09:28:46 +0000 2024","0","@nectourn MAU BERANGKAT KERJA ITU TADI PAGI","1843946699905175990","","nectourn","in","","0","1","0","https://x.com/dewisutrisno_/status/1843946699905175990","78912018","dewisutrisno_"
"1843944118445371720","Wed Oct 09 09:18:31 +0000 2024","0","harusnya gua minum ini tiap mau berangkat kerja https://t.co/a3fmhJ3SV2","1843944118445371720","https://pbs.twimg.com/media/GZcBZkfbYAAUvJV.jpg","","in","","0","0","0","https://x.com/SiapaSaya_idk/status/1843944118445371720","1578664001311236098","SiapaSaya_idk"
"1843773403716559111","Wed Oct 09 09:01:56 +0000 2024","0","@tanyarlfes gue ee tiap mau berangkat kerja jir mana udh rapih","1843939944852849144","","tanyarlfes","in","","0","0","0","https://x.com/izzapurple_/status/1843939944852849144","1166685713967931392","izzapurple_"
"1843936829504110872","Wed Oct 09 08:59:49 +0000 2024","0","Day 1 (jumat) balik kerja langsung berangkat ngejar maliq ternyata pas nyampe udahan akhirnya liat fstvlst sambil nunggu yg lain dateng nonton legend tohpati balawan dan dewa bujana. Tahun ini pertama kali naik shuttle yg disediain terbaik sih kerjasama tj sama syncronize https://t.co/RJf2LwB11g","1843939412381704242","https://pbs.twimg.com/media/GZb9GXlboAAEJes.jpg","faridfrds_","in","Bandung, Indonesia","0","1","0","https://x.com/faridfrds_/status/1843939412381704242","177423326","faridfrds_"
"1843938687887048719","Wed Oct 09 08:56:56 +0000 2024","0","Hari ini sengaja berangkat pagi sebenarnya dari minggu kemarin berusaha untuk tdk bertemu salah satu org yg kerja dirumah","1843938687887048719","","","in","Indonesia","0","0","0","https://x.com/mayzsarah/status/1843938687887048719","263616931","mayzsarah"
"1843937600312389689","Wed Oct 09 08:52:37 +0000 2024","0","kata dokternya kalo mau sembuh ini kulit kuncinya adalah TDK boleh stress... aku yg setiap hari membayangkan nyusruk dari motor saat berangkat kerja : https://t.co/L7scmzExZT","1843937600312389689","https://pbs.twimg.com/tweet_video_thumb/GZb7d9ZaQAAs5WL.jpg","","in","","0","1","0","https://x.com/caffeigne/status/1843937600312389689","1271255493026037760","caffeigne"
"1843923114834420210","Wed Oct 09 08:46:15 +0000 2024","0","@caratstalk fearless bikin semangat apalagi kl diputernya pagi-pagi pas mau berangkat kerja","1843935998155309206","","caratstalk","in","Karawang, Jawa Barat","0","0","0","https://x.com/canebooo/status/1843935998155309206","1653936986741432320","canebooo"
"1843857457434767638","Wed Oct 09 03:34:09 +0000 2024","0","Drama berangkat kerja hari ini ternyata paket inet gue abis di tengah jalan trus sampe di stasiun mw log in ke wifi gratis gbs bolak balik nelpon laki gue g di respon hiks akhirnya ke shelter gojek instan minta tethring sm mba2 sales dan berhasil smpe kantor wkwkk","1843857457434767638","","","in","hellaven™","0","1","0","https://x.com/desyalalala/status/1843857457434767638","77460493","desyalalala"
"1843856713608507482","Wed Oct 09 03:31:12 +0000 2024","0","Pengen kerja di jabodetabek biar pulang dan berangkat kerja bisa naik MRT ...","1843856713608507482","","","in","your heart and universe","0","0","0","https://x.com/aiemyourssss_/status/1843856713608507482","2919299779","aiemyourssss_"
"1843856291611193742","Wed Oct 09 03:29:31 +0000 2024","0","yang tiap pagi ngeluh gamau berangkat kerja tapi tetep berangkat juga kalian kereenn ","1843856291611193742","","","in","","0","0","0","https://x.com/harisenincom/status/1843856291611193742","1267268391959576577","harisenincom"
"1843799861436789146","Wed Oct 09 03:18:06 +0000 2024","0","@disorderhigh gabutnya ceo beda yee liy dia pagi2 gabut nemenin fansnya solat subuh nemenin fansnya siap2 berangkat kerja sambil rebahan. Beda sama kita yg udah riweuh","1843853418059968995","","disorderhigh","in","","0","0","0","https://x.com/bianxiviar/status/1843853418059968995","1418695021574774786","bianxiviar"
"1843853086667964789","Wed Oct 09 03:16:47 +0000 2024","0","selagi berangkat kerja kaya main gua masih brtahan di tempat yang mulai toxic ini tanahnya subur pula. meskipun udah mulai kena dampaknya tapi ke jogja uda sering ko wkwk it's ok","1843853086667964789","","","in","dirumahmu","0","0","0","https://x.com/seblakmangjaja/status/1843853086667964789","1033931756628410368","seblakmangjaja"
"1843852718164902251","Wed Oct 09 03:15:19 +0000 2024","0","tolong kasih kesabaran extra untuk orang2 ciledug yaAllah baru hari ini berangkat kerja lewat sana udh mau resign aja bawaanya","1843852718164902251","","","in","","0","2","0","https://x.com/MDvianto/status/1843852718164902251","434872357","MDvianto"
"1843851089357230539","Wed Oct 09 03:08:51 +0000 2024","2","sedih bgt bjir denger lagu dreamer pas berangkat kerja inget tubatu nyanyi di apm ","1843851089357230539","","","in","Bandung, Jawa Barat","0","1","0","https://x.com/sushiteyss/status/1843851089357230539","1236151367355383808","sushiteyss"
"1843850375235023303","Wed Oct 09 03:06:01 +0000 2024","0","Cape bgt harus berangkat kerja lagi ","1843850375235023303","","","in","N-DK","0","1","0","https://x.com/cannabisatyva/status/1843850375235023303","975816909160501248","cannabisatyva"
"1843850179579093005","Wed Oct 09 03:05:14 +0000 2024","0","enak jd irt nih setelah sibuk setiap hari kerja berangkat jam 7.15","1843850179579093005","","","in","","0","0","0","https://x.com/imnotstrongirl/status/1843850179579093005","943397742247690240","imnotstrongirl"
"1843812152395923721","Wed Oct 09 02:54:56 +0000 2024","0","@noturcrushl Berangkat kerja tuh sarapan bukanmalah baca au angst","1843847587721556407","","noturcrushl","in","","0","1","0","https://x.com/apalahakuapalah/status/1843847587721556407","1761628549562482688","apalahakuapalah"
"1843822043026080166","Wed Oct 09 02:39:46 +0000 2024","0","@luc4sykes Jam jam orang berangkat kerja ga heran","1843843770951053502","","luc4sykes","in","Egghead Island","0","1","0","https://x.com/nionaq/status/1843843770951053502","2494791061","nionaq"
"1843843523973620067","Wed Oct 09 02:38:47 +0000 2024","0","Tiap pagi misuh misuh ngeluh kesel tp tetep makeup tetep jalan berangkat kerja","1843843523973620067","","","in","Exo Planet","0","0","0","https://x.com/hiiiherr/status/1843843523973620067","1551141190141353984","hiiiherr"
"1843840235396051205","Wed Oct 09 02:27:55 +0000 2024","4","@deesappear_ Iya mo berangkat kerja subuh2 ‍","1843840789216145800","","deesappear_","in","Jakarta Capital Region","0","0","0","https://x.com/nastarcheesecat/status/1843840789216145800","1298511948099645441","nastarcheesecat"
"1843840056832016505","Wed Oct 09 02:25:01 +0000 2024","0","Kenapa ya tiap berangkat atau pulang kerja bawaanya pengen nangissss mulu","1843840056832016505","","","in","","0","0","0","https://x.com/februarich/status/1843840056832016505","973135045257961473","februarich"
"1843480219497247142","Wed Oct 09 02:21:37 +0000 2024","0","@tanyakanrl sukaa lucu banget apalagi anjing puddle kalo berangkat kerja suka liat anjing puddle lagi diajak jalan sama pemiliknya rasanya pengen berenti sebentar uyel-uyel. lucu bgt plis apalagi kadang dula dipakein aksesoris","1843839204272550167","","tanyakanrl","in","","0","0","0","https://x.com/sunflwrzeeds/status/1843839204272550167","250981597","sunflwrzeeds"
"1843838369912201566","Wed Oct 09 02:18:18 +0000 2024","0","menciumi cewekku yang masih bobo sebelum berangkat kerja malah digigitin sama anjingnya lucu sih karena gamau tuannya diganggu. &lt;3","1843838369912201566","","","in","🏳️‍🌈𝅄 𝑮𝑰𝑹𝑳𝑺 𝑶𝑵𝑳𝒀.ᐟ","0","1","0","https://x.com/bubiblegum/status/1843838369912201566","776487683816206337","bubiblegum"
"1843836919266136162","Wed Oct 09 02:12:33 +0000 2024","0","Semangat berangkat kerja meskipun dihajar pahitnya dunia https://t.co/AmO9jTQ2Op","1843836919266136162","https://pbs.twimg.com/media/GZaf5_FasAMMzSy.jpg","","in","DNFF. STRICT!IC","1","1","0","https://x.com/triaxl_/status/1843836919266136162","1578869984159113217","triaxl_"
"1843818596121882897","Wed Oct 09 01:50:17 +0000 2024","0","@Jihoon_factory gue mau berangkat kerja coy tetiba ada soang gue udah was was bakal dikejar kan gue mundur eh soangnya ikutin gue alhasil gue larii","1843831319136219526","","Jihoon_factory","in","","0","1","0","https://x.com/uuuwaheee/status/1843831319136219526","1835887635581353984","uuuwaheee"
"1843831049157259577","Wed Oct 09 01:49:13 +0000 2024","0","Berangkat kerja 07:21 masuk kerja jam 08:00 jarak dari rumah ke kantor 41KM otw nunggu suami berangkat dan anak sekolah pada masuk","1843831049157259577","","","in","","0","0","0","https://x.com/meisnl/status/1843831049157259577","241002320","meisnl"
"1843830279972307323","Wed Oct 09 01:46:10 +0000 2024","0","udah sesemangat ini aku berangkat kerja di tengah2 perjalanan malah kehujanan??? ","1843830279972307323","","","in","ᴀᴘᴏʙᴀɴɢᴘᴏ⁷ ❤︎ ʙᴏʀᴀʜᴀᴇ","0","0","0","https://x.com/JUNG9795_/status/1843830279972307323","936504143807528960","JUNG9795_"
"1843829993371238630","Wed Oct 09 01:45:01 +0000 2024","0","Indah bangett ya kalo berangkat kerja good mood. Naik KRL sepi busway dapet kursi dan sampe kantor sebelum jam 8 terus makeupnya flawless. Huu menyenangkan https://t.co/Nq37u1WSo4","1843829993371238630","https://pbs.twimg.com/media/GZaZmdGbUAAgi5h.jpg","","in","","0","0","0","https://x.com/Geetsa_/status/1843829993371238630","1250462033926967297","Geetsa_"
"1843817397159112916","Wed Oct 09 01:44:11 +0000 2024","0","@luminousvesper Udah berangkat kerja belum mas Noah?","1843829783903543409","","luminousvesper","in","(23) - I, Raina Varsha.","0","1","0","https://x.com/lavernderhaze/status/1843829783903543409","1658153553704415232","lavernderhaze"
"1843825738090459184","Wed Oct 09 01:28:07 +0000 2024","0","Bentar aku mau nafas dulu dan siap siap berangkat kerja...... Akan aku baca pas udah di kantor.......","1843825738090459184","","","in","ngok","0","0","0","https://x.com/biggestdino/status/1843825738090459184","1792162911865163776","biggestdino"
"1843825141815611861","Wed Oct 09 01:25:45 +0000 2024","0","Manifesting punya suami kayak mase. Kerja berangkat pagi pulang larut gapernah ngeluh bahkan masih nyempetin buat self-improve selalu bisa menguraikan kebingunganku padahal masih di stasiun tp mau nyempetin buka laptop buat nyari tau yg kubingungin. Hwaa love mase https://t.co/XK393PXbqI","1843825141815611861","https://pbs.twimg.com/media/GZaT7yuawAA33t9.jpg","","in","","0","3","0","https://x.com/lilikechil/status/1843825141815611861","233442526","lilikechil"
"1843822930016514291","Wed Oct 09 01:24:39 +0000 2024","0","@aidenxvx Aku kalo udah scrolling suka lupa waktu nih juga nih sekarang lupa waktu padahal bentar lagi berangkat kerja","1843824864777646520","","aidenxvx","in","Tasikmalaya, Jawa Barat","0","0","0","https://x.com/jejakrasa___/status/1843824864777646520","1618530799049125890","jejakrasa___"
"1843818596121882897","Wed Oct 09 01:21:38 +0000 2024","0","@bukanmakaka ini bakal jadi kejadian memalukann di hidupku plisss gue mau berangkat kerja coy tetiba ada soang gue udah was was bakal dikejar kan gue mundur eh soangnya ikutin gue alhasil gue larii","1843824107592528241","","bukanmakaka","in","","0","1","0","https://x.com/uuuwaheee/status/1843824107592528241","1835887635581353984","uuuwaheee"
"1843823984460415254","Wed Oct 09 01:21:09 +0000 2024","7","namanya cewek kalo lagi bulannya kesenggol dikit aja rasanya kek mau makan orang. perkara mau berangkat kerja kaos kaki ilang ngamok nya udah kaya yang tersakiti bgt","1843823984460415254","","","in","","0","1","0","https://x.com/oujiyeonsing/status/1843823984460415254","3300486937","oujiyeonsing"
"1843823618872225972","Wed Oct 09 01:19:41 +0000 2024","0","Mystique udah tamat dari 2022 tapi aku baru kelarin baca semalem (paginya berangkat kerja dengan keadaan mata bengkak) WKWKWK kocak dah jam 2 pagi nangis sesegukan baca webtoon. ️","1843823618872225972","","","in","Kyoto-fu, Japan","0","0","0","https://x.com/meozwy/status/1843823618872225972","2790906379","meozwy"
"1843823565403238737","Wed Oct 09 01:19:29 +0000 2024","1","https://t.co/BtpJNrBXLK cocok bgt buat berangkat kerja atau pas lg kerja","1843823565403238737","","","in","","0","1","0","https://x.com/fallinstarsssss/status/1843823565403238737","2696850526","fallinstarsssss"
"1843823043971559874","Wed Oct 09 01:17:24 +0000 2024","0","Gue ga ada energi buat berangkat kerja aaaaa","1843823043971559874","","","in","","0","0","0","https://x.com/j_fuyuka/status/1843823043971559874","1014830807070924800","j_fuyuka"
"1843822640303354117","Wed Oct 09 01:15:48 +0000 2024","0","aaaaaaa terlalu mager untuk berangkat kerja","1843822640303354117","","","in","she/her","0","0","0","https://x.com/iageyama/status/1843822640303354117","1359089702884675587","iageyama"
"1843811306354421873","Wed Oct 09 01:13:55 +0000 2024","1","@Levi_JKT48 Selamat pagi misel lagi main sama kucing sebelum berangkat kerja","1843822164568576264","","Levi_JKT48","in","Jawa Tengah, Indonesia","0","0","0","https://x.com/anagatabigail_/status/1843822164568576264","1700027820637134848","anagatabigail_"
"1843822031630151797","Wed Oct 09 01:13:23 +0000 2024","0","bangsat emosi terus kalo berangkat kerja","1843822031630151797","","","in","rant","0","0","0","https://x.com/ateerelois/status/1843822031630151797","1366384711086469123","ateerelois"
"1843818830487007538","Wed Oct 09 01:13:20 +0000 2024","0","@dkyeomg gue mau berangkat kerja coy tetiba ada soang gue udah was was bakal dikejar kan gue mundur eh soangnya ikutin gue alhasil gue larii malah dikejar sekalian sama soangnyaa","1843822016878784843","","dkyeomg","in","","0","1","0","https://x.com/uuuwaheee/status/1843822016878784843","1835887635581353984","uuuwaheee"
"1843821856719339524","Wed Oct 09 01:12:41 +0000 2024","0","Gue tidur dari sebelom bestot pulang sampe bestot udah berangkat kerja lagi ","1843821856719339524","","","in","Coffee ♡","0","0","0","https://x.com/ar4bica/status/1843821856719339524","3265917246","ar4bica"
"1843631925615055180","Wed Oct 09 01:09:00 +0000 2024","0","@elisaaprillia25 Tp kalo di Tabanan tiap berangkat kerja udh disiapin bekel sm mama WKWKWKWKW lumayan hemat kak https://t.co/znQff0o8rn","1843820928377209338","https://pbs.twimg.com/media/GZaRWOtasAAJZAy.jpg","elisaaprillia25","in","Bali, Indonesia","0","0","0","https://x.com/fiyorentina/status/1843820928377209338","1030372302477619200","fiyorentina"
"1843820742611480729","Wed Oct 09 01:08:16 +0000 2024","0","Enaknya jadi IRT suami udah berangkat kerja dan bisa lanjut tidurrrr ‍↕️","1843820742611480729","","","in","q","0","0","0","https://x.com/OMalikaaa/status/1843820742611480729","531096742","OMalikaaa"
"1843820589276147738","Wed Oct 09 01:07:39 +0000 2024","41","Aku mo berangkat kerja dulu yah nanti kita berjumpah dg mackenyu cabang kuningan. https://t.co/0N74EGi6XT","1843820589276147738","https://pbs.twimg.com/media/GZaRDg1asAEAcaD.jpg","","in","","0","0","1","https://x.com/suikazurairuyo/status/1843820589276147738","1675263769646370816","suikazurairuyo"
"1843791287780290564","Wed Oct 09 01:07:25 +0000 2024","0","@runaninu @Aeterwisp IH GEMES hai mbak cantik. Sarapan sama aku yuk? Mas udah berangkat kerja aku sendiri nih.","1843820529800872170","","runaninu","in","CONTACT PERSON: @svitanix.","0","1","0","https://x.com/Celesthue/status/1843820529800872170","1691259321085300736","Celesthue"
"1843818596121882897","Wed Oct 09 01:06:55 +0000 2024","0","@sky_woz aku mau berangkat kerja kann tetiba ada soang sebenernya aku udah was was bakal dikejar kan akhirnya aku mundur eh soangnya ngikutin alhasil aku larii dan malah dikejarrr","1843820402013024729","","sky_woz","in","","0","1","0","https://x.com/uuuwaheee/status/1843820402013024729","1835887635581353984","uuuwaheee"
"1843819799178293261","Wed Oct 09 01:04:31 +0000 2024","0","Capek bgttttt Pdhl dah mau bolos Tpi tetep berangkat kerja ","1843819799178293261","","","in","Semarang, Jawa Tengah","0","1","0","https://x.com/rsisynjm/status/1843819799178293261","1622086809080700928","rsisynjm"
"1843818596121882897","Wed Oct 09 01:03:37 +0000 2024","0","@wooalvy gue mau berangkat kerja coy tetiba ada soang gue udah was was bakal dikejar kan gue mundur eh soangnya ikutin gue alhasil gue larii","1843819573193388195","","wooalvy","in","","0","1","0","https://x.com/uuuwaheee/status/1843819573193388195","1835887635581353984","uuuwaheee"
"1843818596121882897","Wed Oct 09 01:02:55 +0000 2024","0","@hocingii gue mau berangkat kerja coy tetiba ada soang gue udah was was bakal dikejar kan gue mundur eh soangnya ikutin gue alhasil gue larii","1843819398647427320","","hocingii","in","","0","0","0","https://x.com/uuuwaheee/status/1843819398647427320","1835887635581353984","uuuwaheee"
"1843819279298506829","Wed Oct 09 01:02:27 +0000 2024","0","Kerja kerja nabung biar bisa berangkat haji sama rehab toko semangatttt ","1843819279298506829","","","in","","0","0","0","https://x.com/putriwp2603/status/1843819279298506829","1826503973706354688","putriwp2603"
"1843818672743428107","Wed Oct 09 01:00:02 +0000 2024","0","Berangkat ke tempat kerja sehat sampai tempat kerja langsung meriang ️","1843818672743428107","","","in","Tangerang,Indonesia","0","0","0","https://x.com/Kiakio_13/status/1843818672743428107","1258994238","Kiakio_13"
"1843796260110905832","Wed Oct 09 00:58:18 +0000 2024","0","@brouwgrlzs alfamart sm indomaret tuh jam 6-7 kalau alfamidi jam 5 lewat juga udh bukaaa dia cmiiw selihat aku klo berangkat kerja","1843818235252355322","","brouwgrlzs","in","(+62) ","0","0","0","https://x.com/pjs_jjwi/status/1843818235252355322","1308830322629308416","pjs_jjwi"
"1843818228734443577","Wed Oct 09 00:58:16 +0000 2024","0","life update : mules tiap berangkat kerja","1843818228734443577","","","in","anywhere you want","0","0","0","https://x.com/xalisious/status/1843818228734443577","1454214546","xalisious"
"1843803526641934712","Tue Oct 08 23:59:51 +0000 2024","0","udah dikasih allah jalan berangkat kerja yang gak macet kamu malah pilih putar balik demi beli getuk ️","1843803526641934712","","","in","Jawa Tengah, Indonesia","0","1","0","https://x.com/senandikalla/status/1843803526641934712","760613370","senandikalla"
"1843802924918694178","Tue Oct 08 23:57:28 +0000 2024","0","Pemandangan setiap berangkat kerja https://t.co/wBrhNEtPz6","1843802924918694178","https://pbs.twimg.com/media/GZaA_FEasAEPgXV.jpg","","in","Gallery📸 @babaaoriley","0","1","0","https://x.com/253_169/status/1843802924918694178","1481820934973816832","253_169"
"1843802898339377402","Tue Oct 08 23:57:21 +0000 2024","0","waktunya berangkat kerja dulu","1843802898339377402","","","in","mars","0","7","0","https://x.com/vanilathv/status/1843802898339377402","1396488025","vanilathv"
"1843802473779343540","Tue Oct 08 23:55:40 +0000 2024","0","kalo uda tau kemarin dari berangkat kerja gaenak badan tuh ya ngomong cuk? tuker libur seenggaknya sama yg hariini libur. kalo gini yg chaos setoko kan? bukan circle lu doang? emang taik aja manusia goblok ini. main circle circle nyari yg pinter kek jangan goblok. oalah cok","1843802473779343540","","","in","MONBEBE ATINY P1ECE","0","0","0","https://x.com/bundajongseob/status/1843802473779343540","2286286195","bundajongseob"
"1843802421275025615","Tue Oct 08 23:55:28 +0000 2024","0","Akhir2 ini tetiba gua males berangkat kerja ","1843802421275025615","","","in","","0","0","0","https://x.com/vchxryou/status/1843802421275025615","1516579525529808897","vchxryou"
"1843802325414228423","Tue Oct 08 23:55:05 +0000 2024","0","td w abis ke atm melihat matahari pagi dan melihat org org berangkat kerja berangkat sekolah lumayan bikin jiwa tenang","1843802325414228423","","","in","Paris, France","0","1","0","https://x.com/annauurr/status/1843802325414228423","1747214799149383680","annauurr"
"1843801536549515563","Tue Oct 08 23:51:57 +0000 2024","3","Sayang mas berangkat kerja dulu ya.. *misal https://t.co/GtiuQGX7vg","1843801536549515563","https://pbs.twimg.com/media/GZZ_uhPasAILbJM.jpg","","in","Kota Surabaya, Jawa Timur","0","1","0","https://x.com/Thommy83977623/status/1843801536549515563","1206761954791936001","Thommy83977623"
"1843799861436789146","Tue Oct 08 23:45:17 +0000 2024","18","Byun Baekhyun kamu live dari aku bangun solat subuh aku tidur lagi sbntr trus bangun siap2 berangkat kerja sampeeee detik ini aku udah di busway KAMU MASIH LIVE?! GILEEEE LU NDRO KAMU GA KERJA YA HARI Ini? gaada schedule? YA IYASI ELU BOS NYE serah mau dtg jmbrp https://t.co/8TrvHIF3yF","1843799861436789146","https://pbs.twimg.com/media/GZZ-MmoasAYzbWJ.jpg","","in","","0","3","2","https://x.com/bianxiviar/status/1843799861436789146","1418695021574774786","bianxiviar"
"1843797864847458757","Tue Oct 08 23:37:21 +0000 2024","3","Mau berangkat kerja malah pusing banget mana mual lagi ","1843797864847458757","","","in","","0","1","0","https://x.com/ealfvela/status/1843797864847458757","1547167464588382208","ealfvela"
"1843797195902042541","Tue Oct 08 23:34:42 +0000 2024","0","Berangkat dari rumah paling lambat jam 8 nyampe tempat kerja jam 9 lewat. Belom jalan kaki nya terus 09.30 briefing. Jam 10 mulai kerja. Enak sih istirahat 2x dpt makan 2x juga. Tapi pulang nya jam 8 nyampe rumah jam 10. Seharian pake alas kaki yang ada hak nya bener² pegel","1843797195902042541","","","in","Karawang Timur, West Java, Ind","0","1","0","https://x.com/Jelisraplesia/status/1843797195902042541","3054017984","Jelisraplesia"
"1843793771772948767","Tue Oct 08 23:34:25 +0000 2024","1","@bukan__siapa2 Kaka pulang dulu berarti sebelum berangkat kerja?","1843797127463612437","","bukan__siapa2","in","Sedotan degan🧉","0","1","0","https://x.com/N0vemberia/status/1843797127463612437","1757120927584632835","N0vemberia"
"1843796665322614897","Tue Oct 08 23:32:35 +0000 2024","1","mau berangkat kerja tapi ngantuk bgtt","1843796665322614897","","","in","","0","4","0","https://x.com/sinandho/status/1843796665322614897","1451042127169810435","sinandho"
